"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/21成交量(張)","12/20成交量(張)"
="2498","宏達電","83","-2.24","-0.36","+9.64","-1.19","-5.25","+122","+110","86.3","86.3","86.8","89.3","97.3","97.3","97.3","79.5","75.3","75.3","72.3","33.7","33.7","27.7","-0.67","-0.94","-0.12","+0.47","60,659","77,376"
="2504","國產","30.1","-0.33","+7.12","+11.3","+9.26","+9.26","+31.2","+24.4","30.6","30.6","30.6","30.6","30.6","30.6","30.9","28.1","27","27","25.95","22.45","21.1","20.6","2.21","8.5","+0.13","+0.25","11,649","31,344"
="2511","太子","13.35","-0.74","0","+0.75","+0.75","0","-3.96","+12.2","13.85","13.85","13.85","13.85","13.95","14.6","14.6","13.3","13.2","13.15","13","12.5","11.75","10.65","1.25","-1.28","-0.1","-0.16","848","1,681"
="2520","冠德","37.65","0","-0.53","-1.18","-3.09","-2.33","-5.4","+0.53","37.95","38.25","39.1","39.1","39.65","44.35","44.6","37.5","37.5","37.5","37.5","37.45","37.45","31.5","-18.9","-37.6","+0.11","+0.05","1,463","1,147"
="2537","聯上發","10.3","0","0","+0.49","-4.63","-2.83","+3.52","+6.74","10.4","10.5","11.05","11.05","11.15","11.15","11.15","10.2","10.2","10.2","10.05","9.3","9.11","7.92","7.83","4.71","0","0","1,790","1,911"
="2542","興富發","47","-1.26","-0.53","+1.08","+1.08","+0.75","-0.74","+11","47.75","47.75","47.75","47.8","48.7","49.8","49.8","46.8","46.35","46.35","46","44.15","42.5","40.4","11.9","15","+15.3","+20.3","8,429","10,107"
="2610","華航","26.3","-1.68","-1.5","+1.54","-7.39","-4.88","+64.9","+32.2","27.2","27.65","30","31.15","31.15","31.15","31.15","25.95","25.95","25.9","24.25","15.5","15.4","9.97","0.63","-4.27","-0.13","-1.65","119,509","130,396"
="2618","長榮航","26.75","-1.83","-0.19","+2.1","-4.12","-1.65","+52.4","+26.5","27.4","27.8","30.55","30.55","30.55","30.55","30.55","26.1","26.1","26.1","23.5","17.05","17.05","11.9","-2.43","-7.71","+0.03","-5.04","72,896","86,704"
="2633","台灣高鐵","29.35","+0.17","-0.34","+0.17","-1.01","-0.17","+0.51","-1.18","29.6","29.6","29.95","30.7","30.7","31.1","31.8","29.1","29.1","29.1","29.1","28.2","28.2","26.8","-28","-31.9","+0.24","+0.19","2,167","2,513"
="2801","彰銀","16.7","+0.91","0","-0.3","0","-3.19","+1.83","+4.05","16.8","16.8","17","17.3","17.4","17.4","18.3","16.55","16.55","16.55","16.4","16.1","16","15.95","-19","-29.2","0","0","7,527","8,452"
="2809","京城銀","39.8","+0.13","+0.76","+0.51","-0.62","-3.98","-5.91","+0.76","40.15","40.15","40.5","41.5","42.65","44.6","44.6","39.25","39.25","39.25","39.25","39.25","39.25","37.6","-33","-36.2","-18.5","-19.6","13,757","12,375"
="2812","台中銀","12","0","0","0","0","-0.41","+4.35","+4.35","12.05","12.05","12.1","12.15","12.25","12.25","12.25","12","11.95","11.95","11.9","11.35","11.35","10.65","9.17","-1.97","+16.5","+16.5","2,905","3,392"
="2820","華票","17","+0.89","+0.89","-0.29","-2.3","-4.49","+4.94","+5.26","17.15","17.2","17.45","17.8","18.05","18.05","18.05","16.8","16.8","16.8","16.8","15.7","15.7","14.65","-33.2","-45.6","0","-0.37","795","2,519"
="2834","臺企銀","9.7","+0.41","+0.62","+0.62","-0.31","-1.32","+1.57","+3.41","9.7","9.7","9.79","9.97","10.05","10.05","10.3","9.62","9.62","9.62","9.6","9.4","9.39","9.1","-23.9","-35.7","+0.03","+0.03","10,057","14,028"
="2838","聯邦銀","13.05","0","+0.38","0","+3.57","+6.1","+10.1","+14","13.15","13.15","13.4","13.4","13.4","13.4","13.4","12.95","12.9","12.6","12.05","11.6","11.45","10.3","16.7","-0.07","0","-0.08","851","1,407"
="2845","遠東銀","10.6","+0.47","+0.95","+0.95","+0.47","-1.4","+0.95","+0.95","10.65","10.65","10.7","10.8","10.9","11.15","11.2","10.5","10.5","10.5","10.4","10.3","10.3","10.2","-3","-14","0","0","2,910","2,192"
="2867","三商壽","9.13","+0.22","+0.11","+0.22","-1.19","-2.87","-2.14","-0.76","9.18","9.18","9.3","9.57","9.6","9.6","10.9","9.09","9.09","9.09","9.09","9.05","8.93","7.96","-15.4","-33.4","+0.01","0","2,038","2,617"
="2880","華南金","20.9","+0.48","+0.48","-0.24","+0.48","-0.24","+1.95","+14.8","21","21","21.2","21.2","21.35","21.35","21.35","20.75","20.75","20.75","20.2","19.95","18.15","17.15","-9.39","-22.8","+0.02","+0.1","6,617","8,766"
="2881","富邦金","74.8","+0.94","-0.13","-0.13","-0.66","0","-5.08","+5.8","75.2","75.2","76.9","76.9","78.3","85.7","85.7","74","74","74","73","72","70.5","44.1","-9.49","-13.6","-0.05","-0.04","12,868","17,531"
"2881A","富邦特","63.3","0","+0.16","+0.16","+0.32","+0.48","+2.1","+0.8","63.3","63.3","63.3","63.3","63.3","63.3","63.3","63.1","63.1","63","62.8","61.8","60.6","60.6","0.86","-2.07","","","1,555","957"
="2882","國泰金","60.3","+0.67","0","+0.17","-0.66","-2.43","+2.38","+14.6","60.7","60.7","61.5","61.8","63.5","63.5","63.5","59.9","59.8","59.8","59","55.4","52.6","39.9","-12.6","-17.2","-0.01","-0.05","12,755","16,361"
="2883","開發金","16.6","+0.3","+0.61","0","-0.6","-1.48","+16.5","+31.2","17","17","17","17.1","17.5","17.5","17.5","16.45","16.45","16.45","15.9","13.75","12.75","8.9","-7.5","-13.1","-7.6","-5.03","82,675","124,178"
="2884","玉山金","27.95","+0.54","+0.36","+0.72","-0.18","+1.08","+6.48","+10","28","28","28.05","28.25","28.25","28.25","28.25","27.7","27.6","27.6","26.95","25.8","25.45","23.6","12","9.33","-0.42","-0.31","9,919","9,006"
="2885","元大金","24.75","+0.41","-0.4","+0.2","-0.8","-1.2","0","-2.37","25.1","25.1","25.25","25.25","25.4","27.8","27.8","24.6","24.6","24.6","23.7","23.7","23.15","19.55","-28.5","-33.2","+0.3","+0.29","12,107","16,846"
="2886","兆豐金","35.75","-0.69","+0.42","+0.99","+1.85","+3.17","+11.2","+10","36","36","36","36","36","36","36","35.25","35.1","34.95","33.55","31.85","30.6","28.15","23.8","26.4","+1.25","+0.44","17,063","20,944"
="2887","台新金","18.6","+0.27","-0.27","-0.8","-1.59","-1.85","+2.2","+24.8","18.75","18.75","19.1","19.1","19.45","19.7","19.7","18.5","18.5","18.5","18","17.65","14.9","12.5","9.34","1.3","-0.05","-0.05","12,335","16,206"
="2888","新光金","10.55","0","+0.48","+0.96","-2.31","-6.22","+11.1","+12.4","10.7","10.7","10.9","11.7","11.7","11.7","11.7","10.45","10.4","10.4","10.4","9.07","8.93","8.03","-13.6","-19.9","-0.43","-0.84","22,887","44,848"
="2889","國票金","15.8","0","-0.32","-0.94","-0.63","-2.17","0","-2.47","16","16","16.1","16.25","16.45","17.7","18.2","15.8","15.8","15.8","15.7","15.45","15.45","12.5","-29.7","-37.3","+0.01","+0.03","1,806","4,599"
="2890","永豐金","15.9","+0.95","+0.95","+1.6","+2.58","+5.3","+14","+17.8","15.95","16","16.1","16.1","16.1","16.1","16.1","15.65","15.6","15.5","14.9","13.65","13.2","10.95","-18.7","-21.9","+0.17","+0.07","12,595","12,890"
="2891","中信金","25.65","+1.18","+0.59","+0.39","-1.35","+5.77","+11.5","+15","25.85","25.85","26.05","26.05","26.05","26.05","26.05","25.25","25.25","25.25","24.2","22.2","21.05","19","0.26","-5.58","-0.36","-0.48","26,844","22,235"
="2892","第一金","24.1","+0.63","+0.63","+0.84","+0.42","+1.47","+7.11","+8.31","24.15","24.15","24.4","24.4","24.4","24.4","24.4","23.85","23.8","23.8","23.1","22.1","21.95","20.2","12.4","9.96","-0.15","-0.32","8,348","12,130"
="2897","王道銀行","7.9","0","+0.25","+0.13","+0.13","-1.74","+1.28","+13.7","7.94","7.94","7.99","8.07","8.28","8.68","8.68","7.86","7.85","7.85","7.74","7.45","6.8","6.49","0.97","-12.8","+0.04","+0.01","1,762","1,462"
="2912","統一超","275.5","+1.29","+0.92","+1.1","-0.36","-6.13","-0.9","+5.56","276","276","278.5","293.5","294","294","294","270.5","268","268","268","268","258","253.5","-31.7","-45","+0.05","+0.02","1,114","1,393"
="3010","華立","95.6","-1.75","+5.52","+7.78","+6.34","+6.46","+15.5","+19.9","98.7","98.7","98.7","98.7","98.7","98.7","98.7","91.1","88.6","88.5","86.3","76.5","76.5","71.2","5.67","7.44","-2.49","-2.72","1,580","4,201"
="3016","嘉晶","132.5","0","-6.03","-0.38","-10.2","-7.34","+47.4","+85.1","138","149.5","153","154.5","154.5","154.5","154.5","130","130","130","130","75.8","69.6","54.7","-10.8","-11.1","-0.15","-3.23","3,347","4,736"
="3017","奇鋐","86","+1.06","-3.59","-1.15","-1.83","-1.83","+9.14","+4.88","88.8","89.5","96.4","96.4","96.4","96.4","96.4","84.2","84.2","84.2","82.4","71.2","66.8","52.5","-24.2","-5.2","-0.93","-0.64","3,309","5,012"
="3018","同開","19","+9.83","+15.5","+18","+18","+14.5","+8.26","+21","19","19","19","19","19","19","20.85","16.2","16.1","16","16","15.6","15.4","14.3","0.79","0.52","0","0","2,715","245"
="3019","亞光","93.7","+1.85","-0.53","+1.85","-3.5","+0.43","+17.4","+17.6","94.5","94.8","100.5","103.5","103.5","103.5","103.5","91","91","91","90.5","70","70","66.5","2.81","-1.2","+0.09","+0.1","6,880","4,028"
="3028","增你強","33.7","+0.45","-0.74","+1.66","+7.32","+10.5","+16.4","+19.7","34.85","34.85","34.85","34.85","34.85","34.85","34.85","33.1","32.65","31.2","30.3","27.5","26.85","21.5","14","9.64","+0.06","+1","1,181","2,297"
="3033","威健","31.45","-0.32","+3.28","+9.2","+7.71","+7.71","+8.45","+32.7","32.1","32.1","32.1","32.1","33","33","33","29.85","28.9","28.75","28.4","25.5","21.7","18","13","16","-0.74","+0.03","14,298","27,932"
="3034","聯詠","535","+1.33","+0.19","+6.57","+4.29","+10.8","+24.9","+12.3","535","535","535","535","535","582","656","516","495.5","495.5","456","364","364","318","9.02","15.1","+0.69","+1.97","7,048","7,393"
="3035","智原","238.5","+9.91","+9.66","+32.5","+34.7","+25.2","+109","+219","238.5","238.5","238.5","238.5","238.5","238.5","238.5","216","180","180","171.5","102.5","73.3","48.3","0.32","2.01","-4.26","+8.5","57,849","55,603"
="3036","文曄","64.7","-0.15","+0.62","+0.31","-0.77","-0.31","+0.62","+19.4","65.9","65.9","66.3","67.4","67.4","69.3","69.3","64.4","64","64","62.4","57.4","53.3","40","18.8","17.9","+8.68","+8.67","1,913","2,431"
="3037","欣興","222.5","+2.06","-1.11","+3.01","+2.77","+13.8","+50.8","+65.4","231.5","231.5","231.5","231.5","231.5","231.5","231.5","215","215","215","189.5","115","115","80","-9.17","-5.23","-2.6","-3.3","18,310","19,802"
="3041","揚智","38.45","+6.66","+6.66","+19","+17.9","-1.91","+40.6","+46.5","39.5","39.5","39.5","39.7","41.3","41.3","41.3","33.55","32.1","31.45","31.45","22.7","22.7","20.6","-4.14","-2.69","+2.24","+2.24","66,089","42,369"
="3044","健鼎","121","0","-3.2","-1.22","-0.82","-0.41","+5.22","-5.47","125","125","125","125","125","139","147","120","120","120","119","109.5","108","108","-23.1","-13.7","+0.25","+0.1","1,130","1,448"
="3045","台灣大","98.8","+0.41","+0.2","+0.71","+0.2","-1.2","-0.7","-2.66","99.1","99.1","99.1","100","100.5","109.5","109.5","98.3","97.8","97.8","97","97","96","95.5","0.5","-10.6","0","0","3,528","2,261"
="3046","建碁","43.2","-0.92","-9.43","-18.2","-0.23","+42.1","+119","+92","49.65","53.5","53.5","53.5","53.5","53.5","53.5","42","42","38.15","33.4","17.8","17.8","14.65","-1.88","-2.66","0","0","932","1,301"
="3047","訊舟","13.05","+0.77","-4.74","+7.41","+16","+16","+27.3","+23.1","13.7","14.65","14.65","14.65","14.65","14.65","15.2","12.6","12.2","11.3","10.25","9.88","9.65","9.2","-7.42","-4.37","+0.94","+6.7","7,905","6,655"
="3048","益登","32.35","0","+1.25","+2.37","+1.09","+1.41","+9.29","-2.71","32.6","32.6","32.6","32.6","34.7","40.05","40.05","31.95","31.55","31.5","30.7","27.5","27.5","21.8","20.5","16.6","-0.12","-0.15","1,005","1,196"
="3049","和鑫","15.2","-0.33","-0.65","+10.1","+10.9","+10.1","+33.9","+28.8","16.7","16.7","16.7","16.7","16.7","16.7","16.7","14.7","13.7","13.55","12.9","10.6","10.6","9.35","-3.18","-3.72","-0.39","+0.9","27,529","35,736"
="3050","鈺德","18.1","-4.74","0","+1.4","-3.21","+1.69","+16","+27.9","19.8","19.8","19.8","19.8","19.8","19.8","21.35","17.75","17.65","17.55","16.35","13.55","13.55","12.5","-6.43","-5.22","+0.29","+0.26","4,767","16,844"
="3056","總太","40.2","-1.71","-3.37","-3.71","-3.13","-0.25","+5.1","+3.21","41.65","41.8","42.3","42.3","42.3","44.95","44.95","40.2","40.2","40.2","39.55","37.6","37.6","35.8","-27.3","-28.5","-0.02","-0.02","895","1,398"
="3059","華晶科","46.95","+1.4","-4.77","+4.33","+23.2","+18.7","+25","+35.1","50.7","51.5","51.5","51.5","51.5","51.5","51.5","45.55","44.65","38.75","36.6","30.4","30.4","27.4","2.11","0.63","-0.16","+0.24","24,058","28,069"
="3071","協禧","27.65","-1.25","+2.03","+5.94","+13.3","+18.9","+22.6","+4.73","28.3","28.3","28.3","28.3","28.3","28.3","32.8","26.6","26","24.3","22.3","20.35","20.35","20.35","0.03","0","-0.04","-0.06","1,010","3,052"
="3083","網龍","59.8","-1.97","+6.79","+11.8","+27.8","+24.3","+35.9","+3.1","61.6","61.6","61.6","61.6","61.6","61.6","65.2","55.5","53.5","46.2","44.8","39.5","39.5","39.5","-0.25","-0.25","+2.14","+3.44","5,446","11,747"
="3105","穩懋","380","+3.54","-0.78","-1.3","+4.97","+8.11","+17.5","+3.26","381","394.5","394.5","394.5","394.5","402","467.5","365","365","358.5","339","290.5","290.5","276.5","23.4","9.22","+0.29","+0.22","4,062","2,891"
="3128","昇銳","24","-0.21","-17","+0.21","+2.78","+3.9","+27","+19.4","28.7","28.9","28.9","28.9","28.9","28.9","28.9","23.45","23.45","22.7","21.5","18.45","17.15","13.3","-5.39","-5.62","-7.04","+0.3","1,949","4,751"
="3141","晶宏","268","+2.29","-8.38","+3.08","+5.3","+7.2","+58.6","+169","286.5","292.5","292.5","292.5","292.5","292.5","292.5","260.5","256.5","252.5","226","130","98.9","38.3","-3.69","1.12","-3.8","+1.6","9,628","17,917"
="3169","亞信","278.5","+2.96","-2.28","+5.89","-2.62","+22.1","+103","+69.8","287","297","297","299.5","299.5","299.5","299.5","269.5","260","253","224","112","112","49","4.14","1.99","+1.46","+0.74","13,227","6,024"
="3189","景碩","229","+1.1","-1.93","+4.09","+0.44","-2.55","+8.02","+66.5","236","236","239.5","244.5","257.5","257.5","257.5","225.5","215.5","215.5","215.5","181","127.5","73.1","4.14","9.41","-1.4","-8.05","4,451","6,065"
="3202","樺晟","17.15","-5.77","+1.78","+1.78","+1.78","-0.58","+24.3","+25.2","19.6","19.6","19.6","19.6","19.6","19.6","20.65","16.7","16.7","16.2","16","12.2","11.75","11.4","-10.5","-8.56","0","0","2,718","4,692"
="3217","優群","137.5","+10","+5.77","+7.42","+10","+43.5","+47.7","+28.5","137.5","138","138","138","138","138","138.5","122","122","122","94.1","79.6","79.6","79.6","15.6","5.99","+1.53","+1.24","13,601","1,095"
="3221","台嘉碩","40.4","+0.62","-5.5","-0.49","-3.35","+0.12","+20.2","+69","42.15","45.2","45.2","47.6","47.6","47.6","47.6","40.05","40.05","40.05","37","26.1","23.8","17.75","-13.8","-4.71","+0.35","-1.13","2,827","3,435"
="3231","緯創","28.95","+0.17","-0.34","-0.17","-1.36","-0.86","+4.51","-4.77","29.2","29.2","29.55","29.9","30.05","33.15","34.8","28.7","28.7","28.7","28.6","27","26.55","26.55","-14.3","-19.4","+0.01","0","11,127","10,485"
="3276","宇環","19","+5.56","+4.97","+11.1","+5.56","+14.1","+6.15","+56.4","19.5","19.5","20","20","20","20","21.75","17.8","17.25","17.1","16","14.55","12","9.5","6.96","11.8","0","0","2,194","1,650"
="3290","東浦","22.15","-0.89","-2.85","0","-4.11","+42","+73.7","+70.4","22.85","23.3","23.5","23.5","23.5","23.5","23.5","21.65","21.65","19.9","15.95","12.5","12.05","11.55","-6.85","-0.76","0","+0.17","1,243","1,586"
="3305","昇貿","79.1","+0.64","-2.35","+1.67","-3.3","-10.5","+49.5","+63.1","80.5","82.5","85.6","88.6","92.4","92.4","92.4","77.3","77.2","77.2","76","49.4","43.1","26.65","-6.18","10.1","-0.51","-0.42","1,443","2,104"
="3322","建舜電","23.85","+9.91","+0.63","-0.83","+26.9","+39.1","+57.4","+47.2","24.3","25.85","25.85","25.85","25.85","25.85","26.9","21.4","21.4","18","15.75","13.15","13.15","10.55","0.98","0.28","","","3,618","7,186"
="3390","旭軟","29.6","+2.42","+13.8","+26.8","+32.1","+49.1","+55.8","+76.2","31.15","31.15","31.15","31.15","31.15","31.15","31.15","25.1","23.25","21.45","20.25","16.9","16.8","13.5","-0.7","-0.29","+3.93","+4.71","14,195","8,892"
="3406","玉晶光","556","+4.71","+3.54","+4.51","+6.92","+12.3","+19.7","+8.59","557","557","560","562","562","629","629","526","526","522","497","370","370","369","24.2","17.2","+0.92","+0.44","4,907","1,286"
="3413","京鼎","232.5","+0.87","0","+0.87","0","+6.9","+9.41","+3.79","242","242","251","251","251","268","281.5","228","228","226","207.5","188","188","183.5","10.2","10.3","-0.15","-0.04","2,348","700"
="3443","創意","612","+1.83","-7.41","+4.62","+7.75","+2","+23.8","+50.9","653","661","661","661","661","661","661","599","582","570","552","438.5","362","301","-2.25","8.24","-6.91","-2.7","966","1,284"
="3444","利機","65.1","+9.97","+6.2","+10.7","-0.76","+11.5","+51.9","+73.4","65.1","65.1","72.1","79.2","79.2","79.2","79.2","57.6","57.6","57.6","57.6","37","35.45","31.5","5.14","2.82","+0.56","-0.06","2,756","630"
="3466","致振","19.3","0","-11.7","+6.63","+6.93","+15.9","-5.39","+53.2","23.55","23.55","23.55","23.55","23.55","23.55","23.55","19.2","18.05","17.8","15","13.55","11.9","10","-4.12","-0.17","-1.39","+0.3","1,768","2,696"
="3484","崧騰","83","+5.2","+5.6","+7.79","+5.2","+17.1","+17.7","+9.35","83","83","83","83","83","84.9","87.5","76.8","76.8","76.7","70.7","60.5","60.5","51.3","5.85","6.89","+0.69","+0.58","5,001","1,443"
="3491","昇達科","213","+2.4","-1.39","+9.51","+28.3","+18.3","+178","+224","221.5","221.5","221.5","221.5","221.5","221.5","221.5","206","186.5","171","151.5","72.3","65.8","58.6","-1","1.43","-1.12","+7","16,198","14,059"
="3499","環天科","26.2","+7.16","-4.03","-3.32","+10.5","+71.8","+106","+114","27.3","29.85","30","30","30","30","30","24.1","24.1","24.1","14.85","11.8","11.8","10.8","3.78","2.14","-3.19","-4.07","7,807","5,212"
="3508","位速","65","+0.62","-5.93","-0.76","-4.13","+18.2","+218","+210","65.5","71.9","73.6","73.6","73.6","73.6","73.6","61.5","61.5","61.5","46.45","18.65","18.5","18","14.7","-2.2","-24.8","-18.8","1,739","1,857"
="3515","華擎","268.5","-0.19","-3.42","+1.51","+3.07","+11.6","+83.3","+29.7","283.5","291","291","291","291","291","291","264.5","264.5","255.5","219.5","141","125","125","-0.41","-2.68","-1.2","-0.58","1,887","2,242"
="3532","台勝科","290.5","+0.87","-3.81","+0.87","+7.2","+52.1","+63.2","+68.4","301.5","311.5","312","312","312","312","312","282.5","281","270","192.5","138.5","138.5","124.5","1.73","1.84","+1.16","+2.62","3,432","3,430"
="3546","宇峻","95.5","-2.95","+7.67","+7.18","+15.6","+13.7","+12","+4.95","100.5","100.5","100.5","100.5","100.5","100.5","112","89.5","88.5","82.8","80.2","72.7","72.7","72.7","-4.29","-4.79","+1.46","+1.96","8,337","8,717"
="3576","聯合再生","21.6","-0.92","0","+0.47","+1.65","+1.17","-1.59","+68.1","22.15","22.15","23.2","23.2","26.25","26.25","26.25","21","21","21","20","19","12","11.2","-19.9","-16.4","0","0","5,270","9,115"
="3587","閎康","153.5","+1.99","+2.68","+7.34","+11.6","+10.8","+4.42","+25.8","155","155","155","155","165","168","168","146.5","144.5","136.5","129.5","129.5","122","83.1","28.3","22.7","+0.62","+0.55","1,608","2,517"
="3588","通嘉","146.5","+2.09","-1.01","+7.72","-1.01","-7.86","+6.55","+82.7","149.5","149.5","152","168.5","174.5","174.5","174.5","140.5","136","135.5","135.5","106.5","80.3","55","-6.47","-4.52","+0.71","+4.77","1,815","2,653"
="3596","智易","126","+0.4","-0.79","+10","+14.5","+8.15","+39.2","+30.7","135","135","135","135","135","135","135","121","115.5","107.5","103","88.8","87.2","83.6","0.95","4.33","-3.53","+2.22","11,272","11,756"
="3607","谷崧","19.6","+5.95","+13","+31.1","+32.9","+31.5","+46.8","+33.3","20.35","20.35","20.35","20.35","20.35","20.35","20.35","17","14.95","14.55","13.65","12.35","12.35","12","-2.42","-1.74","+3.17","+4.77","30,256","13,171"
="3624","光頡","61.2","+3.73","+2","+14.2","+15.7","+31.9","+46.9","+82.4","62.6","62.6","62.6","62.6","62.6","62.6","62.6","56","55.5","52.8","44.7","34.15","33.3","26.05","0.61","0.49","+0.42","+1.32","15,931","14,548"
="3653","健策","411.5","+1.98","-4.08","+1.48","-6.26","+4.97","+36.7","+42.9","424","430","454","461","461","461","461","399","399","399","384","292","276.5","202","-1.83","2.73","+1.56","+1.32","691","1,639"
="3672","康聯訊","46.5","+3.33","+3.33","-2.11","+22.4","+84.9","+207","+204","47.5","48","48.5","48.5","48.5","48.5","48.5","43.5","43.3","36.4","26.4","14.7","13.4","13.4","5.53","1.13","+1.16","+0.3","3,362","2,511"
="3675","德微","286","+2.69","-10.6","-0.17","+1.06","+5.34","+56.3","+192","316","320","320","320","320","320","320","277","277","267.5","227.5","154","99.5","64.5","-5.89","0.19","-4.29","-1.41","1,801","2,989"
="3687","歐買尬","191.5","-1.79","+11.3","+34.4","+79","+76.5","+85","+57","198","198","198","198","198","198","198","181","146","107.5","99.9","83","83","44.3","6.24","4.59","-5.46","+11.2","2,335","3,972"
="3689","湧德","44.8","+2.63","+1.01","+6.16","-0.33","+2.05","-11.6","+54.5","45.05","45.05","46.85","46.85","54.7","54.7","54.7","42.6","42.25","42.15","41.2","39.9","27.8","24.6","10.4","21.4","+2.73","+3.29","1,651","1,025"
="3694","海華","28.75","+8.29","+6.09","+9.94","+18.6","+15.5","+32.8","+26.4","28.8","28.8","28.8","28.8","28.8","28.8","35.1","25.9","25.9","24.15","23.15","19.45","19.45","18.6","-1.05","-2.3","+0.5","+0.67","3,658","776"
="3702","大聯大","50.8","+0.4","+0.4","+0.59","+0.99","+0.59","+3.89","+0.59","51","51","51","51","53","61","61","50.3","50.2","50.1","49.2","46.85","46.55","41.65","-17.6","-20.8","+0.02","-0.01","4,564","4,638"
="3706","神達","33.9","+0.59","-1.45","+0.15","+3.35","-1.45","+17.9","+22.4","35","35","35","35","35","35","35","33.45","33.45","32.6","31.2","27.35","26.85","25.3","-3.05","4","+0.23","+0.23","5,035","11,240"
="4127","天良","15.7","+3.29","+11.7","+15.9","+8.65","+32.5","+33.6","+48.8","16.65","16.65","16.65","16.65","16.65","16.65","16.65","13.6","13.6","13.5","11.6","10.7","10.2","9.81","2.05","1.99","","","3,035","1,404"
="4128","中天","68.2","+1.04","0","+1.64","+1.94","+6.9","+19.6","+14.8","72.5","72.5","72.5","75.3","75.3","75.3","82.5","66.1","66.1","65.8","63","50.2","50.2","50.2","-17.4","-10.8","+0.01","+0.1","3,498","2,343"
="4130","健亞","26.4","+3.33","+12.8","+16.3","+21.7","+22.8","+10.9","+6.24","26.6","26.6","26.6","26.6","26.6","26.6","31","23.6","21.5","21.5","21.4","21.05","21.05","21.05","-0.66","-0.04","+3.22","+3.22","4,622","3,057"
="4141","龍燈-KY","25.5","0","-3.77","+8.51","+1.8","+22.9","+77.1","+119","27.15","27.15","27.15","27.15","30","30","30","25.5","23.2","23.2","19.85","13.55","11.7","11.05","-16.9","1.02","-0.67","+0.37","0","2,263"
="4706","大恭","19.65","-5.98","+3.42","+3.15","+3.97","+3.97","+3.42","+3.42","22.6","22.6","22.6","22.6","22.6","22.6","22.6","18.95","18.85","18.85","18.6","18.2","18.15","16.5","0.38","0.4","0","0","3,274","1,986"
="4714","永捷","14.45","+0.7","-2.03","-6.17","+1.4","-3.67","+1.4","+4.71","14.9","15.9","15.9","15.9","15.95","16.15","16.15","14.25","14.25","14","13.65","13.15","11.75","11.15","-12.4","-13.3","-0.64","-1.29","1,509","1,026"
