"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/21成交量(張)","12/20成交量(張)"
="4721","美琪瑪","161.5","+4.53","+5.9","+8.39","+7.31","-3","+37.4","+166","162.5","162.5","162.5","171.5","184.5","184.5","184.5","149.5","148.5","148.5","146.5","102","61.1","50","14.1","11.3","+3.88","+5.26","10,688","4,318"
="4739","康普","142.5","+4.01","+3.26","+5.56","+1.06","-9.24","+27.2","+85.1","143","143","151","158","176.5","176.5","176.5","134","133","133","133","98.2","77","57.7","9.58","8.36","+1.35","+3.94","3,939","2,560"
="4743","合一","287","+1.06","-0.52","+0.7","-2.71","+1.41","+56.8","+38.6","306","306","312.5","338","338","338","338","277","277","277","275.5","165","165","165","-0.28","-0.31","","","2,700","1,683"
="4744","皇將","36.45","+5.5","-4.08","+3.4","+29.7","+35.8","+36","+46.7","38.4","38.75","39.4","39.4","39.4","39.4","39.4","34.4","34.4","29.7","26.85","24.45","24.45","23.05","0.75","0.59","-2.46","+7.88","6,297","1,499"
="4755","三福化","116.5","-5.28","+6.39","+17.3","+26.5","+42.2","+71.1","+84.3","130.5","130.5","130.5","130.5","130.5","130.5","130.5","108.5","99.7","91.5","77","64.8","59.6","56.2","0.08","0.74","+2.2","+2.64","15,586","5,857"
="4903","聯光通","15.2","+2.01","+0.33","+11.8","+15.2","+25.6","+67.8","+116","15.85","15.85","15.85","15.85","15.85","15.85","15.85","14.5","13.55","13.1","11.1","8.87","6.8","6.72","-1.24","0.99","","","1,647","1,507"
="4904","遠傳","63.8","+0.47","+0.79","+1.43","+0.31","-0.47","+5.28","-1.85","63.9","63.9","63.9","64.3","65","65.7","66.8","62.8","62.6","62.3","61.5","60.4","60","59.8","1.49","-6.61","0","0","3,961","2,878"
="4906","正文","29.75","-1.16","-2.78","+4.39","+3.66","+5.5","+16.7","-1.65","30.6","30.75","30.75","30.75","30.75","35.2","36.95","29.45","28.5","28.35","26.25","25","24.25","24.25","-8.29","-1.15","+0.37","+3.66","4,327","9,636"
="4915","致伸","54.8","+0.18","+2.05","+5.59","+0.74","-1.26","+6.61","+3.98","55.4","55.4","55.4","55.9","59","64.8","67","53.7","52.3","51.9","50.8","48.75","47.8","46.35","13.9","17.9","0","+0.09","4,915","3,344"
="4927","泰鼎-KY","118","+3.51","+15.1","+25.3","+26.1","+14.6","+71.8","+103","118.5","118.5","118.5","118.5","118.5","118.5","118.5","99.6","94.5","93.4","93.4","64.5","53.6","44.55","10.8","8.02","+5.15","+5.58","15,804","23,529"
="4934","太極","33.8","-0.59","-3.43","+2.11","+1.2","-5.85","0","+47.3","34.75","35.8","35.8","37","42","42","42","33.6","33","33","32.45","31.4","22.95","20.7","-0.57","-1.1","0","0","767","1,333"
="4938","和碩","68.7","+0.29","+1.18","+1.78","+2.84","+0.88","+6.18","-7.54","68.8","68.8","68.8","68.8","70.9","75","84.5","67.6","67.1","66.7","66.1","64.1","63.5","63.5","16.4","7.34","+0.18","+0.17","5,348","5,405"
="4946","辣椒","63.2","+9.91","+32.9","+60.6","+77.5","+75.6","+122","+50.8","63.2","63.2","63.2","63.2","63.2","63.2","63.2","45","39.8","35.7","31.5","27.7","27.7","27.7","0.42","0.38","","","2,653","1,238"
="4960","誠美材","12.9","+0.78","-0.77","-0.39","-0.77","-1.53","+15.7","+15.2","12.95","13.25","14.25","14.25","14.25","14.25","16","12.65","12.65","12.65","12.15","10","10","10","10.7","0.77","+0.13","-0.34","3,491","3,938"
="5227","立凱-KY","71.6","+0.99","-1.92","-10.5","","+55","+137","","73.4","77.7","80.7","80.7","80.7","80.7","80.7","67.5","67.5","67.5","36","24.05","16.7","8.85","1.78","-1.74","","","1,143","1,493"
="5258","虹堡","39.55","+1.93","-2.83","+17.5","+17.9","+13.2","+32.9","+91.1","43","43","43","43","43","43","43","38.15","34.5","33.05","30.7","24.4","19.85","17.8","-3.12","-0.21","-6.16","+2.55","5,449","9,609"
="5309","系統電","40.95","-0.24","-0.61","+0.12","-10.7","-6.19","+31.7","+42.9","41.4","41.75","46.7","47","47","47","47","39.5","39.5","39.5","39.5","29.9","28.35","23.9","-4.07","-8.97","","","1,898","2,923"
="5347","世界","157","+1.62","+0.96","+3.29","-3.09","+0.64","-3.09","+33.1","157","157","165","168","168","177","177","153","150","148.5","145.5","136","110","98.5","17.4","-0.01","-0.15","+0.19","1,985","2,694"
="5351","鈺創","94.5","+2.49","-5.41","+13.4","+11.2","-3.37","+112","+276","99.7","99.9","99.9","104","104","104","104","90.2","84.4","80.8","80.2","37.1","25.1","19.7","-1.54","0.03","-1.31","+5.75","62,469","88,546"
="5371","中光電","83.6","+1.83","-6.17","+4.76","+0.48","-7.62","+54.2","+38.4","87.8","89.1","89.1","90.9","96","96","96","81.6","79.8","78.7","75.6","52.7","52.1","35.1","-18.6","-4.71","-0.88","+0.37","2,951","4,879"
="5450","南良","20.2","-4.72","+15.1","+17.4","+16.8","+15.8","+16.1","+18.1","22.25","22.25","22.25","22.25","22.25","22.25","22.25","17.35","17.15","17","16.85","15.6","15.6","15.6","0.32","0.33","+0.44","+0.44","4,019","3,095"
="5483","中美晶","218","-0.46","-4.6","+0.46","+4.06","+11.8","+14.4","+22.8","227","233","233","233","233","233","233","215.5","215.5","212","195","168","160","140","-13.9","-4.37","-1.53","-0.9","6,125","5,685"
="5488","松普","10.35","+2.99","-1.43","+13.7","+12.4","+22.5","+30.2","+33.5","10.65","10.9","10.9","10.9","10.9","10.9","11","9.75","9.24","8.98","8.45","7.53","7.5","6.28","-0.51","0.38","","","1,595","929"
="5522","遠雄","62.9","-1.1","+0.48","-2.02","-2.93","-6.81","+2.11","+17.1","64.1","64.1","65.7","67.5","69.8","69.8","69.8","61.3","61.3","61.3","61.3","56","51.9","49.1","-21.6","-24.8","+0.45","+1.18","1,760","2,166"
="5607","遠雄港","69.8","+1.6","+2.35","-0.29","+14.8","+31.5","+84.2","+83.7","70","70.7","71.2","71.2","71.2","71.2","71.2","66.1","66.1","60.3","51.5","37","34.85","25.7","19.1","6.24","+1","+1.17","979","1,487"
="5871","中租-KY","250.5","+0.4","-0.4","+0.2","-3.65","-0.2","-1.96","+24.3","255","255","264.5","264.5","276","283.5","283.5","248","247.5","247.5","239.5","223","199","150.5","-6.17","-6.89","+0.22","+0.36","1,805","3,923"
="5876","上海商銀","46.85","+0.11","-0.32","-0.32","-1.37","+0.21","+3.31","+5.76","47.6","47.6","47.9","48.15","48.15","48.15","48.15","46.4","46.4","46.4","45.2","42.6","40.2","37.4","-7.55","-14.1","-0.08","-0.2","2,416","2,725"
="5880","合庫金","25","+0.81","+0.4","+1.21","+2.88","+5.71","+13.6","+19","25.1","25.1","25.45","25.45","25.45","25.45","25.45","24.75","24.6","24.3","23.4","21.6","20.9","19.15","9.96","2.6","+0.52","+0.44","7,527","10,533"
="6005","群益證","16.55","+1.53","+0.61","+0.91","+0.61","-0.9","+8.52","+1.22","16.6","16.6","16.85","16.85","16.9","17.85","19.6","16.25","16.25","16.25","15.95","14.5","14.5","12.75","1.73","-6.29","-0.01","-0.03","2,767","2,386"
="6026","福邦證","19.4","+2.92","+3.19","+4.86","+9.92","+13.1","+32.4","+15.8","19.4","19.4","19.4","19.4","19.4","19.45","21.85","18.65","18.55","17.8","15.5","13.05","13","9.03","4.09","4.68","+0.26","+0.53","5,579","2,016"
="6104","創惟","206.5","+4.29","-0.72","+15","+12.2","+9.55","+36.8","+241","222","222","222","222","222","222","222","197","176.5","175.5","171","112","60.7","48","0.2","2.51","-6.09","+3.03","44,855","42,192"
="6111","大宇資","96.7","+1.9","+17.2","+35.4","+41.2","+45.9","+41","+50.2","102.5","102.5","102.5","102.5","102.5","102.5","102.5","83.5","72","68","63.2","61","61","49.75","1.51","1.53","+7.12","+7.75","15,772","4,001"
="6118","建達","42.65","+1.79","-3.51","-7.08","+18","+48.1","+207","+179","43.15","48","49.2","49.2","49.2","49.2","49.2","40.2","40.2","33.85","23.25","12.5","12.4","10.9","20.2","11.1","-10.2","-58.2","632","1,486"
="6125","廣運","26.3","+0.77","-1.31","+0.96","+0.77","-2.41","+4.37","+15.4","26.85","27.5","27.5","27.6","29.8","29.8","31.3","26.05","25.85","25.55","25.2","24.1","21.45","19","-8.48","-4.83","-0.01","+0.36","976","1,220"
="6130","星寶國際","35","+1.01","-11.4","-9.68","-5.41","+1.3","+24.6","+56.6","39.5","40.8","40.8","40.8","40.8","40.8","40.8","32.95","32.95","32.95","31.65","24.85","23","18.5","-3.96","2.61","","","563","2,224"
="6133","金橋","10.4","+4.31","+4","+13.9","+19.8","+19.8","+19.7","+17.5","10.8","10.8","10.8","10.8","10.8","10.8","12.65","9.78","9.12","8.64","8.49","8.3","8.28","8.19","-0.33","-0.09","+0.33","+0.91","2,665","1,035"
="6138","茂達","257.5","+0.39","-3.92","+11.7","+4.25","+8.19","+73.4","+65.6","274.5","276.5","276.5","278.5","278.5","278.5","278.5","253.5","231","230.5","217.5","141.5","140.5","78.2","-5.08","0.9","-1.41","+1.92","3,301","4,340"
="6143","振曜","59.7","+1.36","+0.17","+6.61","+3.11","-1.16","+8.55","+38.5","60.5","61.4","61.4","66.3","66.3","66.3","66.3","58.2","56","56","52.9","48.35","40.6","37.05","14.1","19","-0.03","+0.16","1,400","1,349"
="6156","松上","20.05","+0.5","-7.82","+5.8","+12.3","+12.6","+25.7","+19.7","22.05","22.05","22.05","22.05","22.05","22.05","24.35","19.5","18.9","17.75","16.95","14.35","14.35","14.35","-0.42","0.37","-0.32","+0.03","860","1,299"
="6163","華電網","20.4","+0.99","-6.64","-1.45","-2.16","0","+6.25","+19.6","22.35","22.35","22.35","22.35","23.2","23.2","23.2","20.05","20.05","20.05","19.5","18.5","16.35","14.8","-26.2","1.2","-5.08","-5.63","992","2,393"
="6167","久正","17","+4.94","+26.4","+27.3","+21.4","+52.5","+94.5","+100","17","17","17","17","17","17","17","13.4","13.25","12.9","11.4","8.53","8.28","7.08","3.7","2.49","","","16,908","9,186"
="6170","統振","46.95","+9.95","+9.31","+11.3","+5.27","-0.21","+17.8","+91.6","46.95","46.95","46.95","47.8","56.4","56.4","56.4","42.05","41.9","41.9","41.9","36.2","24.5","16.6","3.56","5.56","+1.04","+1.55","3,139","305"
="6180","橘子","68.6","-2.56","-0.29","+6.03","+9.58","+12.3","+21","+6.85","73.8","73.8","73.8","73.8","73.8","73.8","73.8","67.5","65.6","61.5","58.4","53.8","53.8","53.8","1.85","1.73","+1.83","+1.38","13,678","22,850"
="6182","合晶","81.2","-1.22","-3.91","-0.49","-3.68","+20.7","+17","+36.2","83.9","86.5","89.5","89.5","89.5","89.5","89.5","80.5","80.5","79.7","67.4","54.5","54.5","37.6","-14.4","-6.38","-1.48","-1.3","18,166","12,204"
="6185","幃翔","15","+0.67","-1.64","+8.3","+11.9","+13.6","+14.5","+18.1","15.75","15.75","15.75","15.75","15.75","15.75","16.35","14.4","13.85","13.3","12.9","12.75","12.55","11.5","-0.17","0.56","-1.33","-0.05","1,548","3,878"
="6188","廣明","46.05","+0.44","+0.33","+0.22","+6.72","+15.7","+29.4","+16.3","46.9","47","47","47","47","47","56.5","44.75","44.75","42.75","38.05","33.75","33.75","33.75","11.6","-4.84","+0.11","-1.17","2,825","6,198"
="6190","萬泰科","40.5","+3.18","-4.26","-6.47","+10.4","+49.4","+65.3","+70.5","41.7","44.95","47.3","47.3","47.3","47.3","47.3","38","38","38","26.85","22.25","21.85","16.8","-2.23","0.03","+10.6","+8.78","14,025","10,204"
="6191","精成科","37.4","-0.66","-0.13","+0.4","-3.48","+0.54","+19.1","+14.5","38","38.05","42.05","42.05","42.05","42.05","42.05","37","37","37","35.7","30","30","23.2","-26.7","-28.2","-0.01","-0.01","2,534","3,198"
="6196","帆宣","160","+0.63","+3.56","+8.11","+4.58","+7.02","+37.9","+54.6","165","165","169","169","169","169","169","152","147","147","140","104","101","87","6.97","4.9","+6.53","+5.88","8,993","7,411"
="6205","詮欣","68","+4.94","+1.8","+11.1","+9.68","+35.2","+120","+134","68","68","68","68","68","68","68","64","61","59.8","47.6","29.6","28.9","27.15","-0.44","-1.94","+4.51","+6.92","4,075","1,706"
="6207","雷科","34.5","-0.29","-0.58","-1.99","+11.7","+8.32","+15","+12","35.45","36.4","36.4","36.4","36.4","37.6","37.6","33.8","33.8","30.65","30.2","27.65","27.65","24.7","6.49","2.7","-0.03","-0.16","659","1,434"
="6235","華孚","33.05","-0.6","+2.32","+6.44","+12.4","+75.3","+86.2","+81.1","33.6","33.6","35.5","35.5","35.5","35.5","35.5","31.45","30.55","28.55","18.85","15.8","15.8","15.3","9.9","11.3","+0.59","-1.34","4,432","6,815"
="6239","力成","97.6","+1.24","+0.62","+1.35","+0.72","-1.01","-9.63","-7.92","98","98","98","102","108","116","117","96","96","95.3","95.3","93.5","93.5","92","-20.1","-20.4","+0.03","+0.02","3,731","2,552"
="6244","茂迪","37","-0.13","-1.2","+1.23","+7.71","+14.6","+27.6","+20.9","38.75","38.75","39.35","39.35","39.35","39.35","43.25","36.35","36.25","34.35","32.25","27.6","27.25","25.95","-11.3","-8.15","","","5,549","23,863"
="6251","定穎","22.6","0","-2.59","-1.74","+2.49","+3.2","-1.09","+7.36","23.1","23.4","24.65","24.65","24.65","25.4","25.4","22.35","22.35","22.1","20.1","18.5","18.5","15.75","5.53","0.82","-0.17","-0.11","2,170","2,239"
="6265","方土昶","18.6","+9.73","+5.98","+8.14","-2.87","+31","+78","+109","18.6","18.6","20.95","20.95","20.95","20.95","20.95","16.7","16.7","16.7","14.7","9.64","8.95","7.01","1.06","3.09","+9.22","+9.8","28,744","2,971"
="6266","泰詠","21.35","+5.96","+8.1","+8.38","+9.49","+10.6","+7.02","+3.14","21.75","21.75","21.75","21.75","21.75","23.8","23.8","19.5","19.5","19.4","19.1","18.8","18.75","18.7","-9.74","-9.37","+0.08","+0.08","2,663","640"
="6271","同欣電","283.5","+1.07","-0.7","+0.18","-1.9","-7.5","+19.6","+34.7","289.5","289.5","297","323.5","323.5","323.5","323.5","277.5","277.5","277.5","277.5","208","203.5","145","0.38","4.39","-1.08","-1.31","1,612","1,596"
="6275","元山","36.65","+1.24","-2.53","-6.27","+6.23","+7.48","+29.3","+23.6","38.2","41","41.9","41.9","41.9","41.9","41.9","35.6","35.6","33.85","31.65","26.5","26.5","22.05","12.1","2.01","-0.25","-0.89","1,207","1,421"
="6278","台表科","118","+0.43","+1.29","+1.72","-1.67","-3.67","+11.3","-8.17","118","118.5","122","125.5","127.5","138.5","139","114","114","114","112.5","97.1","97.1","91.1","-0.11","-13.4","+0.03","-0.05","1,248","2,075"
="6279","胡連","140","-0.71","-0.71","+4.48","+6.06","+4.87","+22.3","+20.7","144.5","144.5","144.5","144.5","144.5","152.5","152.5","136","133","131","123","105.5","105.5","91.4","-4.59","14.5","-0.15","+0.57","2,760","1,863"
="6282","康舒","35.15","-0.42","-2.36","-1.26","+4.77","-2.09","+26","+31.2","36","37.55","37.55","37.55","39.55","39.55","39.55","34.7","34.7","33.65","32.25","26.4","25.05","22.5","-5.3","-1.11","-0.63","-0.26","3,952","6,660"
="6285","啟碁","75.1","+0.4","-2.85","-1.44","+3.02","-0.92","+3.59","+12.3","77.2","79","79","79","80.6","81","84.2","74.3","74.3","73.1","72.3","69.2","67","58.8","7.31","3.14","-0.12","-0.12","1,588","2,287"
="6411","晶焱","243","+2.32","-1.22","0","-11.2","-8.3","+18.2","+71.7","253.5","257","294","294","302","302","302","237","236","236","236","173.5","127","94.8","2.46","-8.97","-3.35","-10.7","2,947","3,457"
="6443","元晶","41.9","+0.12","+1.21","+4.23","+2.2","+14.5","+41.8","+29.7","44.3","44.3","44.35","44.35","44.35","44.35","48.95","41.55","40.7","40.1","33.8","27","26.25","26.25","-4.51","-0.94","+0.85","+1.52","24,089","95,044"
="6457","紘康","196","+2.62","+4.26","+9.5","-6.22","-7.33","+22.9","+22.5","198","198","216.5","239.5","239.5","239.5","239.5","186","178","177.5","177.5","139","139","79.2","-7.02","-8.31","0","","1,237","1,486"
="6494","九齊","156","+4","-0.64","+2.97","-1.58","-2.19","+7.22","+29.5","160.5","160.5","162.5","170.5","174","182","182","150","150","150","147","124","120.5","45.1","0.66","0.67","+0.62","+0.23","1,905","407"
="6505","台塑化","95","0","-0.11","-0.63","-2.76","-3.85","-0.73","-10.4","96","96","98.5","99","106","117.5","117.5","94.4","94.1","94.1","94.1","92.5","90.3","88.4","-5.86","-14.8","-0.06","-0.09","3,264","2,647"
="6509","聚和","70.9","+6.3","+6.3","+6.94","+9.24","-2.88","+23.3","+118","71","71","71","74.1","82.9","82.9","82.9","65.1","65.1","65.1","63.9","50.2","32.25","23.45","8.95","8.04","+0.02","+0.12","20,930","6,286"
="6514","芮特-KY","84","+1.08","-4.33","-1.18","+43.3","+52.5","+97.9","+72.8","87.7","92.8","92.8","92.8","92.8","92.8","92.8","82.8","82.8","62.5","53.2","39.5","39.5","39.5","6.48","4.48","-0.86","-1.77","1,068","942"
="6548","長科*","102.5","+3.43","+4.06","+8.58","+3.12","+1.49","+4.06","+62.2","103.5","103.5","103.5","104.5","111.5","115.5","115.5","98.2","94.4","93.8","93.8","87","63.7","52","27.2","26.1","-8.66","+10.5","4,359","3,557"
="6576","逸達","125","-0.79","-4.94","+0.4","+23.2","+34.1","+61.7","+26.5","130.5","137.5","137.5","137.5","137.5","137.5","137.5","122","122","100.5","89.9","72.3","72.3","72.3","5.47","1.83","","","1,377","1,192"
="6603","富強鑫","17.85","-1.11","-2.19","-0.56","-7.51","+7.21","+1.42","+37.8","18.4","18.4","19.75","21.2","21.2","21.2","21.2","17.7","17.7","17.7","16.8","14.3","13.05","10.95","-26.7","-17.2","-0.29","+0.38","1,572","827"
="6612","奈米醫材","70.2","-3.44","+4.15","+15.5","+14.9","+14.1","+10.6","+9.69","80.3","80.3","80.3","80.3","80.3","80.3","80.3","69","60.8","60.4","59","59","59","59","0.18","0.05","0","0","517","1,577"
="6698","旭暉應材","54","+2.27","-4.59","+15.1","+38.3","+36.7","+39.9","+36.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","50.1","49.35","39.2","38.25","33.3","33.3","33.3","0.25","0.19","-3.33","+5.3","4,605","5,132"
="6706","惠特","218.5","+0.92","-7.22","-2.02","-3.96","+4.3","+15.9","+26.7","234","241","241","241","241","241","241","212","212","212","200","157","157","129.5","-27","-9.77","-5.08","-2.44","1,817","1,924"
="8021","尖點","40.4","-0.25","-6.59","-3.12","-4.27","-1.58","-3.35","+3.72","43.25","43.3","43.3","43.3","46.9","49.5","49.5","39.4","39.4","39.4","39","35.05","35.05","25.65","-48.6","-17.3","+0.35","+0.02","763","2,268"
="8034","榮群","20.95","-0.95","+1.45","+4.23","+30.5","+28.5","+43.5","+19","22.7","22.8","22.8","22.8","22.8","22.8","24.75","19.05","19.05","16","15","12.9","12.9","12.9","0.64","-0.01","-0.17","+0.23","11,197","3,412"
="8040","九暘","71.7","+0.28","-3.24","+3.02","-7.12","-5.78","+16.2","+7.34","74.5","76.4","79.2","82.5","87.6","87.6","87.6","69.8","69.8","68.2","68","49.05","49.05","17.9","-2.99","-0.2","+0.5","+0.54","2,041","1,726"
="8046","南電","577","+2.12","+0.87","+3.78","-1.54","+5.29","+25.4","+49.1","579","589","601","631","631","631","631","559","551","551","540","388.5","343","168","8.47","1.43","+0.59","-1.09","2,244","2,893"
="8054","安國","60.7","+1.85","-3.8","+1.34","-8.86","-6.47","+17.4","+42.3","62.7","64","68.2","70.2","72","73.7","73.7","59.2","59.2","59.2","58.9","38.6","38.6","19.75","-5.57","2.8","+0.13","+0.17","1,695","2,020"
="8069","元太","136.5","+1.87","-4.55","+1.11","+5.81","+16.7","+80.3","+88.5","145.5","146","146","146","146","146","146","132.5","132","127","114","64.2","64.2","43.2","-8.63","-5.33","-2.26","-2.69","18,411","29,516"
="8076","伍豐","35.6","+2.15","0","+14.1","+15.6","+11.9","+19.9","-1.11","36.3","36.3","36.3","36.3","36.3","41.5","42","33.7","31.5","30.45","29.2","27","27","24.85","0.5","-1.11","+0.71","+1.23","7,138","6,232"
="8092","建暐","11.6","+9.95","+26.2","+26.8","+26.9","+29.3","+41.8","+32.9","11.6","11.6","11.6","11.6","11.6","11.6","11.6","9.25","9.1","9.05","8.81","7.92","7.77","7.77","1.28","1.17","","","1,680","2,464"
="8096","擎亞","15.05","-1.63","-1.63","0","+11.9","+16.7","+17.6","+8.27","15.55","15.75","16.55","16.55","16.55","16.55","16.55","14.75","14.75","13.45","12.6","11.75","11.75","10.35","-4.46","-2.36","-0.52","+0.39","1,820","9,832"
="8104","錸寶","66.5","+1.53","-1.04","+4.72","+11.8","+35.9","+35.6","+34.9","68","69.5","73.5","73.5","73.5","73.5","73.5","63.6","63.6","61.6","47.5","44.2","44.2","41.4","5.14","0.83","-19.1","-41.7","2,228","2,507"
="8111","立碁","30.4","+3.4","+0.5","+1.33","+17.4","+42.4","+75.2","+56.7","31.3","32.5","32.5","32.5","32.5","32.5","32.5","29.1","29.1","25.05","20.5","15.25","15.25","15.25","5.82","1.97","-1.81","-0.42","14,127","5,342"
="8112","至上","47.6","+0.21","+0.95","+1.49","+1.71","+8.18","+3.59","+21.1","47.9","47.9","48.3","48.3","48.3","48.3","49.3","47.1","46.55","46.55","43.05","41.35","39.25","33.7","21.5","17.7","+0.03","+0.02","1,793","2,293"
="8155","博智","144.5","+0.35","-4.62","-1.7","+9.89","-3.02","+18.9","+26.8","151.5","153","153","153","160.5","160.5","160.5","142.5","142.5","130.5","124.5","116.5","94.1","85.3","-1.53","-8.06","-0.32","-1.26","2,004","680"
="8163","達方","48.5","0","-2.71","-0.1","-2.32","+13.1","+14.3","+13.1","49.55","50","50.5","50.5","50.5","50.5","52.9","48.2","48.1","48","43","38.7","38.7","37.85","-14.1","-2.33","-0.23","-0.24","1,805","1,735"
="8182","加高","55.5","+2.02","-0.54","+0.18","+1.83","-8.26","+14.4","+28.6","56.4","57.6","60.5","62.9","64.5","64.5","64.5","54","54","54","53.7","40.2","40.2","26.05","7.94","1.31","-0.85","-1","1,543","577"
="8183","精星","63","0","-3.52","-0.47","-8.7","+13.7","+46.9","+55.4","64.8","69.6","70.9","73","73","73","73","61.6","61.6","61.6","54.7","34.15","34.15","18.5","6.73","-5.17","-0.51","-0.04","2,595","2,330"
="8201","無敵","17.4","+1.16","0","+3.26","-5.43","-4.4","+4.19","+74.9","17.8","17.8","19","19","19.3","19.3","19.3","17","16.9","16.85","15.95","13.65","9.84","8.74","3.44","5.95","-0.09","+0.42","4,457","1,142"
="8215","明基材","38.4","+1.32","-0.52","-2.41","+3.23","-1.03","+7.87","+56.7","38.75","39.75","44.65","44.65","44.65","44.65","44.65","37.65","37.65","37.05","35","30.1","24.6","21.15","-5.29","-14.8","-0.19","-1.67","3,665","4,622"
="8261","富鼎","112.5","+0.9","+1.35","+9.22","+2.27","-1.32","+22.7","+62.1","114","114","115","115","123","137","137","108","103","103","99.7","75.2","69.7","44.8","2.45","9.51","+0.02","+0.29","5,162","4,901"
="8289","泰藝","37.55","+2.88","0","+4.02","-2.47","+2.04","+16.3","+110","38.1","38.45","41.25","46.2","46.2","46.2","46.2","36.3","36.2","36.1","35.85","26.2","17.75","11.4","4.07","4","+1.13","+1.65","1,625","838"
="8358","金居","75","+2.6","-1.19","-0.27","-2.09","-5.18","+2.04","-9.64","75.6","76.3","77.9","83","87.8","90","92.9","72.7","72.7","72.7","72.7","62.4","62.4","44.05","-8.43","-9.2","+3.58","+8.2","4,032","5,112"
="8415","大國鋼","39","-2.01","+6.85","+13.7","+11.3","+14.4","-2.74","+19.1","39.8","39.8","39.8","39.8","39.8","45.35","45.35","37.3","34.2","34.2","33.2","32.9","31.5","25.25","15.7","17.6","+0.49","+0.78","12,746","15,616"
="8478","東哥遊艇","160","-5.88","-6.43","+13.1","+28","+51.7","+95.8","+170","184.5","184.5","184.5","184.5","184.5","184.5","184.5","158.5","140","126","102","75.8","59","39.25","-3.07","-1.52","-5.89","+4.88","4,650","6,425"
="8996","高力","61.8","-2.52","+0.32","+4.04","+3.87","+6.55","+35.5","+35.7","65.6","65.6","65.6","65.6","65.6","65.6","65.6","60.8","59.4","59","55.4","40.8","40.8","38.5","-11.9","0.02","-0.1","+0.33","832","3,078"
="9904","寶成","32.6","+0.77","0","-0.91","-2.1","-6.05","-4.4","-10.4","32.75","33.1","34.25","34.75","35.8","40.5","40.5","32.3","32.3","32.3","32.05","31.8","31.55","27.85","-35.7","-47","-0.93","-1.62","3,044","5,131"
="9907","統一實","14","-0.36","+2.94","+4.48","+6.46","+6.06","+0.72","-2.44","14.25","14.25","14.25","14.25","14.25","16.7","16.9","13.6","13.4","13.05","12.9","12.75","12.75","10.05","15","13.1","+0.03","+0.07","3,190","5,904"
="9933","中鼎","36.9","+0.54","+1.37","+3.07","+2.36","0","+4.83","-4.65","37.35","37.35","37.35","37.35","37.6","39.8","41.55","36.2","35.75","35.75","35.6","35.05","35.05","34.9","21.8","15.9","0","0","799","2,054"
="9940","信義","36.4","-1.49","+2.82","+8.33","+10.8","+8.49","+16.1","+20.9","37.7","37.7","37.7","37.7","37.7","37.7","37.7","35.2","33.6","32.8","32.5","30.4","29.3","27.2","21.7","25.1","-0.23","-0.83","1,756","2,209"
